Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\Scripting\ScriptedObjectDocumentViewModel.cs,294,12,E:System.Windows.Controls.Primitives.TextBoxBase.TextChanged,,,,,"findTextChangedSubscription = Observable                  .FromEventPattern<TextChangedEventArgs>(findTextBox, nameof(findTextBox.TextChanged))                  .Select(c => ((TextBox)c.Sender).Text)                  .DistinctUntilChanged()                  .Throttle(TimeSpan.FromMilliseconds(200))                  .Subscribe(c => Execute.OnUIThread(() => TextSearch(c)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\Scripting\ScriptedObjectDocumentViewModel.cs,294,12,T:System.Windows.Controls.TextBox,,,,,"findTextChangedSubscription = Observable                  .FromEventPattern<TextChangedEventArgs>(findTextBox, nameof(findTextBox.TextChanged))                  .Select(c => ((TextBox)c.Sender).Text)                  .DistinctUntilChanged()                  .Throttle(TimeSpan.FromMilliseconds(200))                  .Subscribe(c => Execute.OnUIThread(() => TextSearch(c)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\Scripting\ScriptedObjectDocumentViewModel.cs,292,12,T:System.Windows.Controls.TextBox,,,,,findTextBox = view.findTextBox;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\Scripting\ScriptedObjectDocumentViewModel.cs,292,12,T:System.Windows.Controls.TextBox,,,,,findTextBox = view.findTextBox;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\Scripting\ScriptedObjectDocumentViewModel.cs,291,12,T:System.Windows.Media.FontFamily,,,,,"editor.FontFamily = font ?? new FontFamily(""Consolas"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\Scripting\ScriptedObjectDocumentViewModel.cs,291,12,M:System.Windows.Media.FontFamily.#ctor(System.String),,,,,"editor.FontFamily = font ?? new FontFamily(""Consolas"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\Scripting\ScriptedObjectDocumentViewModel.cs,291,12,T:System.Windows.Media.FontFamily,,,,,"editor.FontFamily = font ?? new FontFamily(""Consolas"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\Scripting\ScriptedObjectDocumentViewModel.cs,291,12,T:System.Windows.Media.FontFamily,,,,,"editor.FontFamily = font ?? new FontFamily(""Consolas"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\Scripting\ScriptedObjectDocumentViewModel.cs,291,12,P:System.Windows.Controls.Control.FontFamily,,,,,"editor.FontFamily = font ?? new FontFamily(""Consolas"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\Scripting\ScriptedObjectDocumentViewModel.cs,266,8,T:System.Windows.Media.FontFamily,,,,,internal void SetFontFamily(FontFamily message)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\Scripting\ScriptedObjectDocumentViewModel.cs,269,37,T:System.Windows.Media.FontFamily,,,,,editor.FontFamily = message;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\Scripting\ScriptedObjectDocumentViewModel.cs,269,37,P:System.Windows.Controls.Control.FontFamily,,,,,editor.FontFamily = message;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\Scripting\ScriptedObjectDocumentViewModel.cs,268,12,T:System.Windows.Media.FontFamily,,,,,font = message;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\Scripting\ScriptedObjectDocumentViewModel.cs,208,12,M:System.Windows.Controls.Primitives.TextBoxBase.SelectAll,,,,,findTextBox?.SelectAll();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\Scripting\ScriptedObjectDocumentViewModel.cs,208,12,T:System.Windows.Controls.TextBox,,,,,findTextBox?.SelectAll();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\Scripting\ScriptedObjectDocumentViewModel.cs,207,12,M:System.Windows.UIElement.Focus,,,,,findTextBox?.Focus();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\Scripting\ScriptedObjectDocumentViewModel.cs,207,12,T:System.Windows.Controls.TextBox,,,,,findTextBox?.Focus();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\Scripting\ScriptedObjectDocumentViewModel.cs,138,12,T:System.Windows.Media.Brushes,,,,,"_currentResultsHighlight = new SearchResultsHighlight(""current"")              {                  ForegroundBrush = Brushes.Black,                  BackgroundBrush = Brushes.Orange              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\Scripting\ScriptedObjectDocumentViewModel.cs,138,12,T:System.Windows.Media.SolidColorBrush,,,,,"_currentResultsHighlight = new SearchResultsHighlight(""current"")              {                  ForegroundBrush = Brushes.Black,                  BackgroundBrush = Brushes.Orange              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\Scripting\ScriptedObjectDocumentViewModel.cs,138,12,P:System.Windows.Media.Brushes.Orange,,,,,"_currentResultsHighlight = new SearchResultsHighlight(""current"")              {                  ForegroundBrush = Brushes.Black,                  BackgroundBrush = Brushes.Orange              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\Scripting\ScriptedObjectDocumentViewModel.cs,138,12,T:System.Windows.Media.Brush,,,,,"_currentResultsHighlight = new SearchResultsHighlight(""current"")              {                  ForegroundBrush = Brushes.Black,                  BackgroundBrush = Brushes.Orange              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\Scripting\ScriptedObjectDocumentViewModel.cs,138,12,T:System.Windows.Media.Brushes,,,,,"_currentResultsHighlight = new SearchResultsHighlight(""current"")              {                  ForegroundBrush = Brushes.Black,                  BackgroundBrush = Brushes.Orange              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\Scripting\ScriptedObjectDocumentViewModel.cs,138,12,T:System.Windows.Media.SolidColorBrush,,,,,"_currentResultsHighlight = new SearchResultsHighlight(""current"")              {                  ForegroundBrush = Brushes.Black,                  BackgroundBrush = Brushes.Orange              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\Scripting\ScriptedObjectDocumentViewModel.cs,138,12,P:System.Windows.Media.Brushes.Black,,,,,"_currentResultsHighlight = new SearchResultsHighlight(""current"")              {                  ForegroundBrush = Brushes.Black,                  BackgroundBrush = Brushes.Orange              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\Scripting\ScriptedObjectDocumentViewModel.cs,138,12,T:System.Windows.Media.Brush,,,,,"_currentResultsHighlight = new SearchResultsHighlight(""current"")              {                  ForegroundBrush = Brushes.Black,                  BackgroundBrush = Brushes.Orange              };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,SqlTools\SqlTools.csproj,File,SqlTools\Scripting\ScriptedObjectDocumentViewModel.cs,62,12,T:System.Uri,,,,,"get              {                  var iconPath = ""/Media/AppIcon.ico"";                  switch (TypeDescription)                  {                      case ""AGGREGATE_FUNCTION"":                      case ""SQL_TABLE_VALUED_FUNCTION"":                      case ""SQL_SCALAR_FUNCTION"":                      case ""CLR_SCALAR_FUNCTION"":                      case ""SQL_INLINE_TABLE_VALUED_FUNCTION"":                          iconPath = ""/Media/func-scalar.png"";                          break;                        case ""CLR_STORED_PROCEDURE"":                      case ""SQL_STORED_PROCEDURE"":                      case ""EXTENDED_STORED_PROCEDURE"":                          iconPath = ""/Media/storedprocedure.png"";                          break;                        case ""INTERNAL_TABLE"":                      case ""SYSTEM_TABLE"":                      case ""USER_TABLE"":                          iconPath = ""/Media/table.png"";                          break;                        case ""SQL_TRIGGER"":                          iconPath = ""/Media/trigger.png"";                          break;                        case ""VIEW"":                          iconPath = ""/Media/view.png"";                          break;                  }                  return new System.Uri(iconPath, System.UriKind.Relative);              }"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,SqlTools\SqlTools.csproj,File,SqlTools\Scripting\ScriptedObjectDocumentViewModel.cs,95,16,T:System.Uri,,,,,"return new System.Uri(iconPath, System.UriKind.Relative);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,SqlTools\SqlTools.csproj,File,SqlTools\Scripting\ScriptedObjectDocumentViewModel.cs,95,16,"M:System.Uri.#ctor(System.String,System.UriKind)",,,,,"return new System.Uri(iconPath, System.UriKind.Relative);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,SqlTools\SqlTools.csproj,File,SqlTools\Scripting\ScriptedObjectDocumentViewModel.cs,60,8,T:System.Uri,,,,,public System.Uri IconUri
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\Scripting\ScriptedObjectDocumentViewModel.cs,41,27,T:System.Windows.Media.FontFamily,,,,,font = null
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\Scripting\ScriptedObjectDocumentViewModel.cs,38,24,T:System.Windows.Controls.TextBox,,,,,findTextBox
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SqlTools\SqlTools.csproj,File,SqlTools\Scripting\ScriptedObjectsViewModel.cs,13,5,M:System.ComponentModel.Composition.ExportAttribute.#ctor,,,,,Export
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SqlTools\SqlTools.csproj,File,SqlTools\Scripting\ScriptedObjectsViewModel.cs,13,5,T:System.ComponentModel.Composition.ExportAttribute,,,,,Export
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\Scripting\ScriptedObjectsViewModel.cs,73,12,T:System.Windows.Media.FontFamily,,,,,"message.SetFontFamily(new FontFamily(fontFamilyName ?? ""Lucida Console Regular""));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\Scripting\ScriptedObjectsViewModel.cs,73,12,M:System.Windows.Media.FontFamily.#ctor(System.String),,,,,"message.SetFontFamily(new FontFamily(fontFamilyName ?? ""Lucida Console Regular""));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\Scripting\ScriptedObjectsViewModel.cs,61,8,T:System.Windows.Media.FontFamily,,,,,"public Task HandleAsync(FontFamily message, CancellationToken cancellationToken)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\Scripting\ScriptedObjectsViewModel.cs,63,12,P:System.Windows.Media.FontFamily.Source,,,,,fontFamilyName = message.Source;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SqlTools\SqlTools.csproj,File,SqlTools\Scripting\ScriptedObjectsViewModel.cs,27,9,M:System.ComponentModel.Composition.ImportAttribute.#ctor,,,,,Import
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SqlTools\SqlTools.csproj,File,SqlTools\Scripting\ScriptedObjectsViewModel.cs,27,9,T:System.ComponentModel.Composition.ImportAttribute,,,,,Import
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\obj\Debug\net8.0-windows\Scripting\ScriptedObjectDocumentView.g.i.cs,96,12,T:System.Windows.Controls.TextBox,,,,,this.findTextBox = ((System.Windows.Controls.TextBox)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\obj\Debug\net8.0-windows\Scripting\ScriptedObjectDocumentView.g.i.cs,80,12,T:System.Windows.Application,,,,,"System.Windows.Application.LoadComponent(this, resourceLocater);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\obj\Debug\net8.0-windows\Scripting\ScriptedObjectDocumentView.g.i.cs,80,12,"M:System.Windows.Application.LoadComponent(System.Object,System.Uri)",,,,,"System.Windows.Application.LoadComponent(this, resourceLocater);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,SqlTools\SqlTools.csproj,File,SqlTools\obj\Debug\net8.0-windows\Scripting\ScriptedObjectDocumentView.g.i.cs,77,12,T:System.Uri,,,,,"System.Uri resourceLocater = new System.Uri(""/SqlTools;component/scripting/scriptedobjectdocumentview.xaml"", System.UriKind.Relative);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,SqlTools\SqlTools.csproj,File,SqlTools\obj\Debug\net8.0-windows\Scripting\ScriptedObjectDocumentView.g.i.cs,77,12,"M:System.Uri.#ctor(System.String,System.UriKind)",,,,,"System.Uri resourceLocater = new System.Uri(""/SqlTools;component/scripting/scriptedobjectdocumentview.xaml"", System.UriKind.Relative);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\obj\Debug\net8.0-windows\Scripting\ScriptedObjectDocumentView.g.i.cs,52,49,T:System.Windows.Controls.TextBox,,,,,findTextBox
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\Scripting\ScriptedObjectDocumentView.xaml.cs,9,8,M:System.Windows.Controls.UserControl.#ctor,,,,,public ScriptedObjectDocumentView()          {              InitializeComponent();          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\Scripting\ScriptedObjectDocumentView.xaml.cs,9,8,M:System.Windows.Controls.UserControl.#ctor,,,,,public ScriptedObjectDocumentView()          {              InitializeComponent();          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\obj\Debug\net8.0-windows\Scripting\ScriptedObjectDocumentView.g.i.cs,47,113,T:System.Windows.Markup.IComponentConnector,,,,,IComponentConnector
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\Scripting\ScriptedObjectDocumentView.xaml.cs,7,54,T:System.Windows.Controls.UserControl,,,,,UserControl
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\obj\Debug\net8.0-windows\DatabaseConnections\DatabaseConnectionsView.g.i.cs,95,12,T:System.Windows.Controls.ContentControl,,,,,this.ActiveItem = ((System.Windows.Controls.ContentControl)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\obj\Debug\net8.0-windows\DatabaseConnections\DatabaseConnectionsView.g.i.cs,92,12,T:System.Windows.Controls.DataGrid,,,,,this.Items = ((System.Windows.Controls.DataGrid)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\obj\Debug\net8.0-windows\DatabaseConnections\DatabaseConnectionsView.g.i.cs,76,12,T:System.Windows.Application,,,,,"System.Windows.Application.LoadComponent(this, resourceLocater);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\obj\Debug\net8.0-windows\DatabaseConnections\DatabaseConnectionsView.g.i.cs,76,12,"M:System.Windows.Application.LoadComponent(System.Object,System.Uri)",,,,,"System.Windows.Application.LoadComponent(this, resourceLocater);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,SqlTools\SqlTools.csproj,File,SqlTools\obj\Debug\net8.0-windows\DatabaseConnections\DatabaseConnectionsView.g.i.cs,73,12,T:System.Uri,,,,,"System.Uri resourceLocater = new System.Uri(""/SqlTools;component/databaseconnections/databaseconnectionsview.xaml"", System.UriKind.Relative);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,SqlTools\SqlTools.csproj,File,SqlTools\obj\Debug\net8.0-windows\DatabaseConnections\DatabaseConnectionsView.g.i.cs,73,12,"M:System.Uri.#ctor(System.String,System.UriKind)",,,,,"System.Uri resourceLocater = new System.Uri(""/SqlTools;component/databaseconnections/databaseconnectionsview.xaml"", System.UriKind.Relative);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\obj\Debug\net8.0-windows\DatabaseConnections\DatabaseConnectionsView.g.i.cs,56,56,T:System.Windows.Controls.ContentControl,,,,,ActiveItem
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\obj\Debug\net8.0-windows\DatabaseConnections\DatabaseConnectionsView.g.i.cs,48,50,T:System.Windows.Controls.DataGrid,,,,,Items
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\DatabaseConnections\DatabaseConnectionsView.xaml.cs,9,8,M:System.Windows.Controls.UserControl.#ctor,,,,,public DatabaseConnectionsView()          {              InitializeComponent();          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\DatabaseConnections\DatabaseConnectionsView.xaml.cs,9,8,M:System.Windows.Controls.UserControl.#ctor,,,,,public DatabaseConnectionsView()          {              InitializeComponent();          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\obj\Debug\net8.0-windows\DatabaseConnections\DatabaseConnectionsView.g.i.cs,43,110,T:System.Windows.Markup.IComponentConnector,,,,,IComponentConnector
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\DatabaseConnections\DatabaseConnectionsView.xaml.cs,7,51,T:System.Windows.Controls.UserControl,,,,,UserControl
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SqlTools\SqlTools.csproj,File,SqlTools\DatabaseConnections\SqlConnectionViewModel.cs,20,5,M:System.ComponentModel.Composition.PartCreationPolicyAttribute.#ctor(System.ComponentModel.Composition.CreationPolicy),,,,,PartCreationPolicy(CreationPolicy.NonShared)
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SqlTools\SqlTools.csproj,File,SqlTools\DatabaseConnections\SqlConnectionViewModel.cs,20,5,T:System.ComponentModel.Composition.PartCreationPolicyAttribute,,,,,PartCreationPolicy(CreationPolicy.NonShared)
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SqlTools\SqlTools.csproj,File,SqlTools\DatabaseConnections\SqlConnectionViewModel.cs,19,5,M:System.ComponentModel.Composition.ExportAttribute.#ctor,,,,,Export
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SqlTools\SqlTools.csproj,File,SqlTools\DatabaseConnections\SqlConnectionViewModel.cs,19,5,T:System.ComponentModel.Composition.ExportAttribute,,,,,Export
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\DatabaseConnections\SqlConnectionViewModel.cs,204,8,T:System.Windows.RoutedEventArgs,,,,,public void PasswordChanged(RoutedEventArgs rea)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\DatabaseConnections\SqlConnectionViewModel.cs,206,12,P:System.Windows.RoutedEventArgs.OriginalSource,,,,,Password = (rea.OriginalSource as PasswordBox).Password;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\DatabaseConnections\SqlConnectionViewModel.cs,206,12,P:System.Windows.Controls.PasswordBox.Password,,,,,Password = (rea.OriginalSource as PasswordBox).Password;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SqlTools\SqlTools.csproj,File,SqlTools\DatabaseConnections\SqlConnectionViewModel.cs,129,16,P:System.Data.SqlClient.SqlConnectionStringBuilder.Password,,,,,builder.Password = Password;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SqlTools\SqlTools.csproj,File,SqlTools\DatabaseConnections\SqlConnectionViewModel.cs,128,16,P:System.Data.SqlClient.SqlConnectionStringBuilder.UserID,,,,,builder.UserID = UserName;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SqlTools\SqlTools.csproj,File,SqlTools\DatabaseConnections\SqlConnectionViewModel.cs,124,16,P:System.Data.SqlClient.SqlConnectionStringBuilder.IntegratedSecurity,,,,,builder.IntegratedSecurity = true;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SqlTools\SqlTools.csproj,File,SqlTools\DatabaseConnections\SqlConnectionViewModel.cs,120,12,P:System.Data.SqlClient.SqlConnectionStringBuilder.DataSource,,,,,builder.DataSource = ServerAndInstance;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SqlTools\SqlTools.csproj,File,SqlTools\DatabaseConnections\SqlConnectionViewModel.cs,119,12,P:System.Data.SqlClient.SqlConnectionStringBuilder.InitialCatalog,,,,,builder.InitialCatalog = dbName;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SqlTools\SqlTools.csproj,File,SqlTools\DatabaseConnections\SqlConnectionViewModel.cs,118,12,P:System.Data.SqlClient.SqlConnectionStringBuilder.ConnectTimeout,,,,,builder.ConnectTimeout = 500;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SqlTools\SqlTools.csproj,File,SqlTools\DatabaseConnections\SqlConnectionViewModel.cs,117,12,T:System.Data.SqlClient.SqlConnectionStringBuilder,,,,,var builder = new SqlConnectionStringBuilder();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SqlTools\SqlTools.csproj,File,SqlTools\DatabaseConnections\SqlConnectionViewModel.cs,117,12,M:System.Data.SqlClient.SqlConnectionStringBuilder.#ctor,,,,,var builder = new SqlConnectionStringBuilder();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SqlTools\SqlTools.csproj,File,SqlTools\DatabaseConnections\SqlConnectionViewModel.cs,71,9,M:System.ComponentModel.Composition.ImportAttribute.#ctor,,,,,Import
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SqlTools\SqlTools.csproj,File,SqlTools\DatabaseConnections\SqlConnectionViewModel.cs,71,9,T:System.ComponentModel.Composition.ImportAttribute,,,,,Import
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\DatabaseConnections\SqlConnectionViewModel.cs,61,12,T:System.Windows.Visibility,,,,,get              {                  if (string.IsNullOrWhiteSpace(ErrorMessage))                  {                      return Visibility.Hidden;                  }                  return Visibility.Visible;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\DatabaseConnections\SqlConnectionViewModel.cs,67,16,T:System.Windows.Visibility,,,,,return Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\DatabaseConnections\SqlConnectionViewModel.cs,67,16,T:System.Windows.Visibility,,,,,return Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\DatabaseConnections\SqlConnectionViewModel.cs,67,16,F:System.Windows.Visibility.Visible,,,,,return Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\DatabaseConnections\SqlConnectionViewModel.cs,65,20,T:System.Windows.Visibility,,,,,return Visibility.Hidden;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\DatabaseConnections\SqlConnectionViewModel.cs,65,20,T:System.Windows.Visibility,,,,,return Visibility.Hidden;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\DatabaseConnections\SqlConnectionViewModel.cs,65,20,F:System.Windows.Visibility.Hidden,,,,,return Visibility.Hidden;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\DatabaseConnections\SqlConnectionViewModel.cs,59,8,T:System.Windows.Visibility,,,,,public Visibility ErrorVisibility
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SqlTools\SqlTools.csproj,File,SqlTools\DatabaseConnections\DatabaseConnectionsViewModel.cs,20,5,M:System.ComponentModel.Composition.ExportAttribute.#ctor,,,,,Export
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SqlTools\SqlTools.csproj,File,SqlTools\DatabaseConnections\DatabaseConnectionsViewModel.cs,20,5,T:System.ComponentModel.Composition.ExportAttribute,,,,,Export
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\DatabaseConnections\DatabaseConnectionsViewModel.cs,159,16,T:System.Windows.Media.FontFamily,,,,,var fam = new FontFamily(appSettings.FontFamilyName);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\DatabaseConnections\DatabaseConnectionsViewModel.cs,159,16,M:System.Windows.Media.FontFamily.#ctor(System.String),,,,,var fam = new FontFamily(appSettings.FontFamilyName);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,SqlTools\SqlTools.csproj,File,SqlTools\DatabaseConnections\DatabaseConnectionsViewModel.cs,140,24,T:System.Xml.Serialization.XmlSerializer,,,,,var ser = new XmlSerializer(typeof(Settings.ApplicationSettings));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\DatabaseConnections\DatabaseConnectionsViewModel.cs,99,8,T:System.Windows.Media.FontFamily,,,,,"public Task HandleAsync(FontFamily message, CancellationToken cancellationToken)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\DatabaseConnections\DatabaseConnectionsViewModel.cs,101,12,T:System.Windows.Media.FontFamily,,,,,this.font = message;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\DatabaseConnections\DatabaseConnectionsViewModel.cs,88,12,T:System.Windows.MessageBoxResult,,,,,if (mbr == MessageBoxResult.OK)              {                  Items.Remove(cnvm);              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\DatabaseConnections\DatabaseConnectionsViewModel.cs,88,12,T:System.Windows.MessageBoxResult,,,,,if (mbr == MessageBoxResult.OK)              {                  Items.Remove(cnvm);              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlTools\SqlTools.csproj,File,SqlTools\DatabaseConnections\DatabaseConnectionsViewModel.cs,88,12,F:System.Windows.MessageBoxResult.OK,,,,,if (mbr == MessageBoxResult.OK)              {                  Items.Remove(cnvm);              }
